category	file	line	text
native-width-integer	libclamav/bytecode.c	890	            (size_t)(func->numConstants + 1) >
native-width-integer	libclamav/bytecode.c	896	        func->constants = cli_max_realloc_or_free(func->constants, ((size_t)func->numConstants + 1) * sizeof(*func->constants));
native-width-integer	libclamav/bytecode.h	100	cl_error_t cli_bytecode_layout_size_add(size_t current, size_t alignment,
native-width-integer	libclamav/bytecode.h	101	                                        size_t amount, size_t *next);
native-width-integer	libclamav/bytecode.h	102	int cli_bytecode_api_allowed_for_format(unsigned formatlevel, unsigned api_id);
native-width-integer	libclamav/bytecode.h	103	int cli_bytecode_global_allowed_for_format(unsigned formatlevel, unsigned global_id);
native-width-integer	libclamav/bytecode.h	105	cl_error_t cli_bytecode_context_setpdf(struct cli_bc_ctx *ctx, unsigned phase, unsigned nobjs, struct pdf_obj **objs, uint32_t *pdf_flags, size_t pdfsize, off_t pdfstartoff);
native-width-integer	libclamav/bytecode.h	110	int cli_bytecode_context_getresult_file(struct cli_bc_ctx *ctx, char **tempfilename,
native-width-integer	libclamav/bytecode.h	123	cl_error_t cli_bytecode_load(struct cli_bc *bc, FILE *f, struct cli_dbio *dbio, int security, int sigperf);
native-width-integer	libclamav/bytecode.h	149	void cli_bytecode_debug(int argc, char **argv);
native-width-integer	libclamav/bytecode.h	62	    size_t num_globals;
native-width-integer	libclamav/bytecode.h	85	    int inited;
native-width-integer	libclamav/bytecode.h	98	int cli_bytecode_file_size_compatible(uint64_t file_size);
native-width-integer	libclamav/bytecode.h	99	cl_error_t cli_bytecode_table_size_check(size_t count, size_t element_size);
native-width-integer	libclamav/bytecode_api.c	1011	    size_t table_size;
native-width-integer	libclamav/bytecode_api.c	1041	    size_t table_size;
native-width-integer	libclamav/bytecode_api.c	105	    if ((size_t)*next > SIZE_MAX / element_size)
native-width-integer	libclamav/bytecode_api.c	1066	    if (!ctx->buffers || id < 0 || (unsigned int)id >= ctx->nbuffers) {
native-width-integer	libclamav/bytecode_api.c	108	    *bytes = (size_t)*next * element_size;
native-width-integer	libclamav/bytecode_api.c	1102	        fmap_unneed_off(b->map_read_fmap, (size_t)b->map_read_offset, b->map_read_length);
native-width-integer	libclamav/bytecode_api.c	1133	    result = fmap_need_off(ctx->fmap, (size_t)b->read_cursor, size);
native-width-integer	libclamav/bytecode_api.c	1223	    int ret;
native-width-integer	libclamav/bytecode_api.c	1227	    size_t table_size;
native-width-integer	libclamav/bytecode_api.c	1276	    if (id < 0 || (unsigned int)id >= ctx->ninflates || !ctx->inflates)
native-width-integer	libclamav/bytecode_api.c	1283	    int ret;
native-width-integer	libclamav/bytecode_api.c	1343	    int ret;
native-width-integer	libclamav/bytecode_api.c	1356	    int ret;
native-width-integer	libclamav/bytecode_api.c	1359	    size_t table_size;
native-width-integer	libclamav/bytecode_api.c	138	    size_t n;
native-width-integer	libclamav/bytecode_api.c	1415	    if (id < 0 || (unsigned int)id >= ctx->nlzmas || !ctx->lzmas)
native-width-integer	libclamav/bytecode_api.c	1422	    int ret;
native-width-integer	libclamav/bytecode_api.c	1466	    int ret;
native-width-integer	libclamav/bytecode_api.c	1469	    size_t table_size;
native-width-integer	libclamav/bytecode_api.c	1517	    if (id < 0 || (unsigned int)id >= ctx->nbzip2s || !ctx->bzip2s)
native-width-integer	libclamav/bytecode_api.c	1524	    int ret;
native-width-integer	libclamav/bytecode_api.c	155	    if ((n == 0) || (n == (size_t)-1)) {
native-width-integer	libclamav/bytecode_api.c	1582	    size_t table_size;
native-width-integer	libclamav/bytecode_api.c	159	        if (n == (size_t)-1 && ctx->off >= 0 && (uint64_t)ctx->off < ctx->fmap->len)
native-width-integer	libclamav/bytecode_api.c	1629	    if (id < 0 || (unsigned int)id >= ctx->njsnorms || !ctx->jsnorms)
native-width-integer	libclamav/bytecode_api.c	172	    size_t n;
native-width-integer	libclamav/bytecode_api.c	179	    n = fmap_readn(ctx->fmap, data, (size_t)ctx->off, size);
native-width-integer	libclamav/bytecode_api.c	180	    if ((n == 0) || (n == (size_t)-1)) {
native-width-integer	libclamav/bytecode_api.c	1817	    unsigned int i;
native-width-integer	libclamav/bytecode_api.c	1826	    for (i = 0; i < (unsigned int)len; i++) {
native-width-integer	libclamav/bytecode_api.c	184	        if (n == (size_t)-1 && (uint64_t)ctx->off < (uint64_t)ctx->fmap->len)
native-width-integer	libclamav/bytecode_api.c	1843	    size_t table_size;
native-width-integer	libclamav/bytecode_api.c	186	        return (n == (size_t)-1) ? -1 : 0;
native-width-integer	libclamav/bytecode_api.c	1867	    if (id < 0 || (unsigned int)id >= ctx->nmaps || !ctx->maps)
native-width-integer	libclamav/bytecode_api.c	194	    ctx->off += (off_t)n;
native-width-integer	libclamav/bytecode_api.c	1976	    if ((unsigned int)id == ctx->nmaps - 1) {
native-width-integer	libclamav/bytecode_api.c	200	    off_t off;
native-width-integer	libclamav/bytecode_api.c	2082	    size_t i;
native-width-integer	libclamav/bytecode_api.c	2083	    size_t expected_len = strlen(expected);
native-width-integer	libclamav/bytecode_api.c	2085	    if ((size_t)name_len != expected_len)
native-width-integer	libclamav/bytecode_api.c	223	                   (long long)off, ctx->file_size);
native-width-integer	libclamav/bytecode_api.c	2252	        cli_dbgmsg("cli_bcapi_get_environment len %u > %lu\n", len, (unsigned long)sizeof(*env));
native-width-integer	libclamav/bytecode_api.c	2298	    unsigned long li = 0, ri = 0;
native-width-integer	libclamav/bytecode_api.c	2325	static int check_bits(uint32_t query, uint32_t value, uint8_t shift, uint8_t mask)
native-width-integer	libclamav/bytecode_api.c	2525	    size_t table_size;
native-width-integer	libclamav/bytecode_api.c	2558	    size_t name_size, table_size;
native-width-integer	libclamav/bytecode_api.c	2564	    if (objid < 0 || (unsigned int)objid >= ctx->njsonobjs) {
native-width-integer	libclamav/bytecode_api.c	2583	    name_size = (size_t)name_len;
native-width-integer	libclamav/bytecode_api.c	2584	    if (name_size > (size_t)CLI_MAX_ALLOCATION - 1) {
native-width-integer	libclamav/bytecode_api.c	2622	    if (objid < 0 || (unsigned int)objid >= ctx->njsonobjs) {
native-width-integer	libclamav/bytecode_api.c	2657	    if (objid < 0 || (unsigned int)objid >= ctx->njsonobjs) {
native-width-integer	libclamav/bytecode_api.c	2674	    size_t table_size;
native-width-integer	libclamav/bytecode_api.c	2675	    int length;
native-width-integer	libclamav/bytecode_api.c	2680	    if (objid < 0 || (unsigned int)objid >= ctx->njsonobjs) {
native-width-integer	libclamav/bytecode_api.c	2731	    if (objid < 0 || (unsigned int)objid >= ctx->njsonobjs) {
native-width-integer	libclamav/bytecode_api.c	274	    ctx->off = (off_t)target;
native-width-integer	libclamav/bytecode_api.c	2761	    if (objid < 0 || (unsigned int)objid >= ctx->njsonobjs) {
native-width-integer	libclamav/bytecode_api.c	2798	    if (objid < 0 || (unsigned int)objid >= ctx->njsonobjs) {
native-width-integer	libclamav/bytecode_api.c	2813	    if (objid < 0 || (unsigned int)objid >= ctx->njsonobjs) {
native-width-integer	libclamav/bytecode_api.c	309	    int n;
native-width-integer	libclamav/bytecode_api.c	313	    if (!res || !ctx->fmap || (size_t)(ctx->off) >= ctx->fmap->len) {
native-width-integer	libclamav/bytecode_api.c	342	    size_t materialized;
native-width-integer	libclamav/bytecode_api.c	343	    size_t unmaterialized;
native-width-integer	libclamav/bytecode_api.c	344	    size_t res;
native-width-integer	libclamav/bytecode_api.c	406	    res = cli_writen(ctx->outfd, data, (size_t)len);
native-width-integer	libclamav/bytecode_api.c	407	    if (res != (size_t)len) {
native-width-integer	libclamav/bytecode_api.c	408	        if (res == (size_t)-1)
native-width-integer	libclamav/bytecode_api.c	419	        materialized = res == (size_t)-1 || res > (size_t)len ? 0 : res;
native-width-integer	libclamav/bytecode_api.c	420	        unmaterialized = (size_t)write_len - materialized;
native-width-integer	libclamav/bytecode_api.c	591	    size_t n;
native-width-integer	libclamav/bytecode_api.c	610	        size_t readlen     = sizeof(buf);
native-width-integer	libclamav/bytecode_api.c	616	            readlen = (size_t)remaining;
native-width-integer	libclamav/bytecode_api.c	617	        n = fmap_readn(map, buf, (size_t)off, readlen);
native-width-integer	libclamav/bytecode_api.c	618	        if (n == (size_t)-1) {
native-width-integer	libclamav/bytecode_api.c	635	        if ((uint64_t)n > limit - off || n <= (size_t)(len - 1))
native-width-integer	libclamav/bytecode_api.c	639	        off += n - (size_t)(len - 1);
native-width-integer	libclamav/bytecode_api.c	679	    size_t n;
native-width-integer	libclamav/bytecode_api.c	685	    n = fmap_readn(ctx->fmap, &c, (size_t)off, 1);
native-width-integer	libclamav/bytecode_api.c	687	        if (n == (size_t)-1 && off < (uint64_t)ctx->fmap->len)
native-width-integer	libclamav/bytecode_api.c	896	    size_t table_size;
native-width-integer	libclamav/bytecode_api.c	920	    if (id < 0 || (unsigned int)id >= ctx->nhashsets || !ctx->hashsets) {
native-width-integer	libclamav/bytecode_api.c	963	    if ((unsigned int)id == ctx->nhashsets - 1) {
native-width-integer	libclamav/bytecode_api.c	98	static int cli_bcapi_table_size(unsigned current, size_t element_size,
native-width-integer	libclamav/bytecode_api.c	982	    size_t table_size;
native-width-integer	libclamav/bytecode_api.c	99	                                unsigned *next, size_t *bytes)
native-width-integer	libclamav/bytecode_detect.c	105	static int detect_SELinux(void)
native-width-integer	libclamav/bytecode_detect.c	108	    int selinux = 0;
native-width-integer	libclamav/bytecode_detect.c	109	    int enforce = 0;
native-width-integer	libclamav/bytecode_detect.c	147	    int features = 0;
native-width-integer	libclamav/bytecode_detect.c	86	static int detect_PaX(void)
native-width-integer	libclamav/bytecode_detect.c	89	    int pax = 0;
native-width-integer	libclamav/bytecode_nojit.c	63	cl_error_t cli_bytecode_done_jit(struct cli_all_bc *allbc, int partial)
native-width-integer	libclamav/bytecode_nojit.c	70	void cli_bytecode_debug(int argc, char **argv)
native-width-integer	libclamav/bytecode_priv.h	131	    unsigned int map_read_locked : 1;
native-width-integer	libclamav/bytecode_priv.h	182	    int outfd;
native-width-integer	libclamav/bytecode_priv.h	183	    off_t off;
native-width-integer	libclamav/bytecode_priv.h	195	    size_t pdf_size;
native-width-integer	libclamav/bytecode_priv.h	196	    off_t pdf_startoff;
native-width-integer	libclamav/bytecode_priv.h	241	    int on_jit;
native-width-integer	libclamav/bytecode_priv.h	242	    int no_diff;
native-width-integer	libclamav/bytecode_priv.h	256	cl_error_t cli_bytecode_done_jit(struct cli_all_bc *bc, int partial);
native-width-integer	libclamav/bytecode_vm.c	1174	                    stackid = (int)(stackptr >> 32);
native-width-integer	libclamav/bytecode_vm.c	119	static always_inline int jump(const struct cli_bc_func *func, uint16_t bbid, struct cli_bc_bb **bb, const struct cli_bc_inst **inst,
native-width-integer	libclamav/bytecode_vm.c	145	/* type with largest alignment that we use (in general it is a long double, but
native-width-integer	libclamav/bytecode_vm.c	49	static int never_inline bcfail(const char *msg, long a, long b,
native-width-integer	libclamav/bytecode_vm.c	552	            stackid = (int)(stackptr >> 32);                                      \
native-width-integer	libclamav/bytecode_vm.c	577	            stackid = (int)(stackptr >> 32);                                      \
native-width-integer	libclamav/bytecode_vm.c	621	        cli_bytecode_table_size_check((size_t)infos->nstacks + 1, sizeof(*sinfos)) != CL_SUCCESS) {
native-width-integer	libclamav/bytecode_vm.c	648	        if (cli_bytecode_table_size_check((size_t)n, sizeof(*sinfos)) != CL_SUCCESS) {
native-width-integer	libclamav/bytecode_vm.c	696	        if (UNLIKELY((const unsigned int)ptrid >= infos->nstacks)) {
native-width-integer	libclamav/bytecode_vm.c	703	        if (UNLIKELY((const unsigned int)ptrid >= infos->nglobs)) {
native-width-integer	libclamav/bytecode_vm.c	721	static always_inline int check_sdivops(int64_t op0, int64_t op1)
native-width-integer	libclamav/bytecode_vm.c	760	    size_t i;
native-width-integer	libclamav/bytecode_vm.c	77	static inline int bcfail(const char *msg, long a, long b,
native-width-integer	libclamav/bytecode_vm.c	771	    int stackid = 0;
native-width-integer	libclamav/bytecode_vm.c	777	    for (i = 0; i < (size_t)cli_apicall_maxglobal - _FIRST_GLOBAL; i++) {
native-width-integer	libclamav/bytecode_vm.c	91	#define TRACE_R(x) cli_dbgmsg("bytecode trace: %u, read %llx\n", pc, (long long)x);
native-width-integer	libclamav/bytecode_vm.c	92	#define TRACE_W(x, w, p) cli_dbgmsg("bytecode trace: %u, write%d @%u %llx\n", pc, p, w, (long long)(x));
native-width-integer	libclamav/c++/bytecode2llvm.cpp	163	extern "C" unsigned int cli_rndnum(unsigned int max);
native-width-integer	libclamav/c++/bytecode2llvm.cpp	1908	static int watchdog_running           = 0;
native-width-integer	libclamav/c++/bytecode2llvm.cpp	1914	    int in_use;
native-width-integer	libclamav/c++/bytecode2llvm.cpp	1920	extern "C" const char *cli_strerror(int errnum, char *buf, size_t len);
native-width-integer	libclamav/c++/bytecode2llvm.cpp	1926	    int ret;
native-width-integer	libclamav/c++/bytecode2llvm.cpp	2006	static int watchdog_arm(struct watchdog_item *item, int ms, volatile uint8_t *timeout)
